cell viability,Knockdown,PEI Ratio,NP Ratio,PBA Ratio,Score
81.13673469387754,174.28571428571428,60.38856,7.5477414,19.016516,-93.14897959183673
82.21428571428572,174.28571428571428,61.407417,7.2460794,18.986782,-92.07142857142856
83.29183673469387,174.28571428571428,62.40847,6.9586353,19.000973,-90.9938775510204
84.36938775510204,174.28571428571428,63.22294,6.7604575,18.991934,-89.91632653061224
85.4469387755102,174.28571428571428,64.14581,6.550523,18.887012,-88.83877551020407
86.52448979591837,174.28571428571428,64.885254,6.386304,18.710428,-87.76122448979591
87.60204081632654,174.28571428571428,65.631035,6.176418,18.423086,-86.68367346938774
88.67959183673469,174.28571428571428,66.43537,6.0044174,18.030361,-85.60612244897959
89.75714285714287,174.28571428571428,67.304306,5.8506236,17.583002,-84.52857142857141
90.83469387755102,174.28571428571428,68.38383,5.658772,17.015154,-83.45102040816326
91.91224489795918,174.28571428571428,69.88057,5.367662,15.77855,-82.3734693877551
92.98979591836735,174.28571428571428,71.38425,5.0704265,14.443168,-81.29591836734693
94.06734693877551,174.28571428571428,73.00142,4.6975117,12.098112,-80.21836734693876
95.14489795918368,174.28571428571428,74.6186,4.324596,9.753054,-79.1408163265306
96.22244897959183,174.28571428571428,76.23577,3.9516807,7.407995,-78.06326530612245
97.3,174.28571428571428,77.85295,3.5787654,5.0629387,-76.98571428571428
44.5,244.57142857142858,69.86513,8.8627825,12.968481,-200.07142857142858
45.577551020408166,244.57142857142858,69.19679,8.8216915,13.265427,-198.99387755102043
46.655102040816324,244.57142857142858,68.48391,8.798436,13.591065,-197.91632653061225
47.73265306122449,244.57142857142858,67.75952,8.779782,13.9241085,-196.8387755102041
48.810204081632655,244.57142857142858,67.03514,8.761128,14.257151,-195.76122448979592
49.88775510204081,244.57142857142858,66.092575,8.803434,14.6363,-194.68367346938777
50.96530612244898,244.57142857142858,64.99617,8.894767,15.056563,-193.6061224489796
52.042857142857144,244.57142857142858,63.899757,8.986099,15.476827,-192.52857142857144
53.12040816326531,244.57142857142858,62.63139,9.073441,15.802622,-191.4510204081633
54.19795918367347,244.57142857142858,61.093845,9.154537,15.980545,-190.3734693877551
55.275510204081634,244.57142857142858,59.51863,9.252669,16.290792,-189.29591836734696
56.35306122448979,244.57142857142858,58.034637,9.381459,17.139168,-188.2183673469388
57.43061224489796,244.57142857142858,56.51679,9.59763,19.154972,-187.14081632653063
58.50816326530612,244.57142857142858,55.69535,9.703632,20.396873,-186.06326530612245
59.58571428571429,244.57142857142858,55.6887,9.671467,20.531347,-184.9857142857143
60.663265306122454,244.57142857142858,55.746204,9.62657,20.560638,-183.90816326530614
61.74081632653061,244.57142857142858,55.80371,9.581673,20.58993,-182.83061224489796
62.81836734693877,244.57142857142858,55.861217,9.536775,20.61922,-181.7530612244898
63.89591836734694,244.57142857142858,55.918724,9.4918785,20.648512,-180.67551020408166
64.9734693877551,244.57142857142858,55.976227,9.446981,20.677803,-179.59795918367348
66.05102040816327,244.57142857142858,56.033733,9.402084,20.707094,-178.5204081632653
67.12857142857143,244.57142857142858,56.09124,9.357187,20.736385,-177.44285714285715
68.20612244897958,244.57142857142858,56.148743,9.31229,20.765676,-176.365306122449
69.28367346938776,244.57142857142858,56.46253,9.169835,20.535664,-175.28775510204082
70.36122448979592,244.57142857142858,56.791878,9.020874,20.292625,-174.21020408163267
71.43877551020408,244.57142857142858,57.123943,8.870076,20.05061,-173.13265306122452
72.51632653061225,244.57142857142858,57.456524,8.718771,19.808498,-172.05510204081634
73.59387755102041,244.57142857142858,57.796783,8.559953,19.564993,-170.97755102040816
74.67142857142858,244.57142857142858,58.137043,8.401135,19.321486,-169.9
75.74897959183673,244.57142857142858,58.437798,8.255969,19.214314,-168.82244897959185
76.82653061224491,244.57142857142858,58.68887,8.127966,19.27857,-167.74489795918367
77.90408163265306,244.57142857142858,58.939945,7.9999623,19.342827,-166.66734693877552
78.98163265306123,244.57142857142858,59.19102,7.8719587,19.407082,-165.58979591836737
80.05918367346939,244.57142857142858,59.450085,7.7451024,19.466536,-164.5122448979592
81.13673469387754,244.57142857142858,60.062683,7.540018,19.452232,-163.43469387755104
82.21428571428572,244.57142857142858,61.11093,7.2322636,19.306864,-162.35714285714286
83.29183673469387,244.57142857142858,62.17154,6.9242024,19.262922,-161.2795918367347
84.36938775510204,244.57142857142858,62.99621,6.7153296,19.25137,-160.20204081632653
85.4469387755102,244.57142857142858,63.88372,6.51351,19.133047,-159.12448979591838
86.52448979591837,244.57142857142858,64.61877,6.3108683,18.88602,-158.04693877551023
87.60204081632654,244.57142857142858,65.38312,6.109287,18.561918,-156.96938775510205
88.67959183673469,244.57142857142858,66.19357,5.9427376,18.15953,-155.8918367346939
89.75714285714287,244.57142857142858,67.06622,5.7882543,17.711123,-154.81428571428572
90.83469387755102,244.57142857142858,68.25345,5.553227,16.815012,-153.73673469387757
91.91224489795918,244.57142857142858,69.74323,5.2647314,15.577572,-152.65918367346939
92.98979591836735,244.57142857142858,71.29295,4.932815,13.77128,-151.58163265306123
94.06734693877551,244.57142857142858,72.906906,4.557942,11.420872,-150.50408163265308
95.14489795918368,244.57142857142858,74.52403,4.1849985,9.075737,-149.4265306122449
96.22244897959183,244.57142857142858,76.141205,3.8120832,6.7306805,-148.34897959183675
97.3,244.57142857142858,77.880875,3.3829184,3.647972,-147.2714285714286
44.5,314.8571428571429,70.09963,8.718005,13.158448,-270.3571428571429
45.577551020408166,314.8571428571429,69.44527,8.67369,13.4699,-269.2795918367347
46.655102040816324,314.8571428571429,68.7909,8.629374,13.781353,-268.2020408163266
47.73265306122449,314.8571428571429,68.121765,8.590971,14.102317,-267.1244897959184
48.810204081632655,314.8571428571429,67.40215,8.571139,14.439567,-266.0469387755102
49.88775510204081,314.8571428571429,66.67777,8.552485,14.772608,-264.96938775510205
50.96530612244898,314.8571428571429,65.842026,8.563508,15.127134,-263.8918367346939
52.042857142857144,314.8571428571429,64.77555,8.644341,15.5380335,-262.81428571428575
53.12040816326531,314.8571428571429,63.679142,8.735674,15.958296,-261.73673469387757
54.19795918367347,314.8571428571429,62.523136,8.8256235,16.345821,-260.65918367346944
55.275510204081634,314.8571428571429,60.98559,8.906719,16.523745,-259.58163265306126
56.35306122448979,314.8571428571429,59.370895,9.022712,16.972702,-258.5040816326531
57.43061224489796,314.8571428571429,57.742725,9.208676,18.345753,-257.42653061224496
58.50816326530612,314.8571428571429,56.49781,9.410188,20.06571,-256.3489795918368
59.58571428571429,314.8571428571429,55.88223,9.501902,21.073723,-255.2714285714286
60.663265306122454,314.8571428571429,55.890896,9.470241,21.171907,-254.19387755102042
61.74081632653061,314.8571428571429,55.948402,9.4253435,21.201199,-253.11632653061227
62.81836734693877,314.8571428571429,56.005905,9.380446,21.230492,-252.03877551020412
63.89591836734694,314.8571428571429,56.06341,9.335549,21.25978,-250.96122448979594
64.9734693877551,314.8571428571429,56.12092,9.290652,21.289072,-249.8836734693878
66.05102040816327,314.8571428571429,56.17842,9.245755,21.318365,-248.80612244897964
67.12857142857143,314.8571428571429,56.235928,9.200858,21.347656,-247.72857142857146
68.20612244897958,314.8571428571429,56.293434,9.155961,21.376947,-246.6510204081633
69.28367346938776,314.8571428571429,56.350937,9.111064,21.406239,-245.57346938775513
70.36122448979592,314.8571428571429,56.57357,9.003307,21.268452,-244.49591836734697
71.43877551020408,314.8571428571429,56.90096,8.855674,21.024675,-243.4183673469388
72.51632653061225,314.8571428571429,57.23939,8.698388,20.781029,-242.34081632653064
73.59387755102041,314.8571428571429,57.57965,8.539571,20.537521,-241.2632653061225
74.67142857142858,314.8571428571429,57.919914,8.3807535,20.294014,-240.1857142857143
75.74897959183673,314.8571428571429,58.260174,8.221936,20.050508,-239.10816326530616
76.82653061224491,314.8571428571429,58.600433,8.063119,19.807001,-238.03061224489798
77.90408163265306,314.8571428571429,58.892185,7.9210615,19.73089,-236.95306122448983
78.98163265306123,314.8571428571429,59.143257,7.793058,19.795145,-235.87551020408165
80.05918367346939,314.8571428571429,59.401062,7.6660204,19.855356,-234.7979591836735
81.13673469387754,314.8571428571429,59.73681,7.5322948,19.88795,-233.72040816326535
82.21428571428572,314.8571428571429,60.751434,7.2314386,19.758795,-232.64285714285717
83.29183673469387,314.8571428571429,61.910187,6.90265,19.558945,-231.56530612244902
84.36938775510204,314.8571428571429,62.769104,6.6721125,19.49323,-230.48775510204086
85.4469387755102,314.8571428571429,63.557316,6.4628997,19.323723,-229.41020408163268
86.52448979591837,314.8571428571429,64.357285,6.2363253,19.051525,-228.3326530612245
87.60204081632654,314.8571428571429,65.13519,6.0421553,18.70075,-227.25510204081635
88.67959183673469,314.8571428571429,65.951775,5.8810577,18.288698,-226.1775510204082
89.75714285714287,314.8571428571429,66.87052,5.70711,17.677013,-225.10000000000002
90.83469387755102,314.8571428571429,68.12378,5.4522753,16.62275,-224.02244897959187
91.91224489795918,314.8571428571429,69.603226,5.1677923,15.384518,-222.94489795918372
92.98979591836735,314.8571428571429,71.20802,4.7990627,13.109943,-221.86734693877554
94.06734693877551,314.8571428571429,72.821976,4.4241896,10.759534,-220.78979591836736
95.14489795918368,314.8571428571429,74.43592,4.049316,8.409123,-219.7122448979592
96.22244897959183,314.8571428571429,76.10763,3.6479182,5.7108803,-218.63469387755106
97.3,314.8571428571429,77.94096,3.1723015,2.0393028,-217.55714285714288
44.5,385.14285714285717,70.32284,8.575834,13.336684,-340.64285714285717
45.577551020408166,385.14285714285717,69.66847,8.531519,13.648137,-339.565306122449
46.655102040816324,385.14285714285717,69.01411,8.487204,13.959589,-338.48775510204086
47.73265306122449,385.14285714285717,68.35974,8.442887,14.271042,-337.4102040816327
48.810204081632655,385.14285714285717,67.70538,8.398572,14.582494,-336.3326530612245
49.88775510204081,385.14285714285717,67.007385,8.371723,14.922047,-335.2551020408164
50.96530612244898,385.14285714285717,66.2984,8.34927,15.268671,-334.1775510204082
52.042857142857144,385.14285714285717,65.54791,8.337879,15.623304,-333.1
53.12040816326531,385.14285714285717,64.55493,8.393917,16.019503,-332.02244897959184
54.19795918367347,385.14285714285717,63.45852,8.4852495,16.439766,-330.9448979591837
55.275510204081634,385.14285714285717,62.36211,8.576582,16.86003,-329.86734693877554
56.35306122448979,385.14285714285717,60.877342,8.658902,17.066944,-328.78979591836736
57.43061224489796,385.14285714285717,59.223156,8.792753,17.654612,-327.7122448979592
58.50816326530612,385.14285714285717,57.628723,9.027832,19.359882,-326.63469387755106
59.58571428571429,385.14285714285717,56.64514,9.215209,20.796543,-325.5571428571429
60.663265306122454,385.14285714285717,56.082855,9.298123,21.726488,-324.4795918367347
61.74081632653061,385.14285714285717,56.09309,9.269015,21.81247,-323.4020408163266
62.81836734693877,385.14285714285717,56.150597,9.224117,21.841759,-322.3244897959184
63.89591836734694,385.14285714285717,56.2081,9.17922,21.871052,-321.2469387755102
64.9734693877551,385.14285714285717,56.265606,9.134323,21.900343,-320.1693877551021
66.05102040816327,385.14285714285717,56.323112,9.089427,21.929632,-319.0918367346939
67.12857142857143,385.14285714285717,56.380615,9.04453,21.958925,-318.01428571428573
68.20612244897958,385.14285714285717,56.43812,8.999633,21.988216,-316.9367346938776
69.28367346938776,385.14285714285717,56.49563,8.954736,22.017508,-315.8591836734694
70.36122448979592,385.14285714285717,56.55313,8.909839,22.046799,-314.78163265306125
71.43877551020408,385.14285714285717,56.690334,8.831184,22.000198,-313.7040816326531
72.51632653061225,385.14285714285717,57.025917,8.675531,21.754932,-312.6265306122449
73.59387755102041,385.14285714285717,57.362522,8.519189,21.51005,-311.54897959183677
74.67142857142858,385.14285714285717,57.70278,8.360372,21.266542,-310.4714285714286
75.74897959183673,385.14285714285717,58.04304,8.201554,21.023037,-309.3938775510204
76.82653061224491,385.14285714285717,58.3833,8.042736,20.77953,-308.3163265306123
77.90408163265306,385.14285714285717,58.72356,7.8839192,20.536022,-307.2387755102041
78.98163265306123,385.14285714285717,59.06382,7.725102,20.292517,-306.1612244897959
80.05918367346939,385.14285714285717,59.35204,7.586939,20.244177,-305.0836734693878
81.13673469387754,385.14285714285717,59.64324,7.4646935,20.284315,-304.0061224489796
82.21428571428572,385.14285714285717,60.39194,7.230614,20.210724,-302.92857142857144
83.29183673469387,385.14285714285717,61.536427,6.8947773,19.981302,-301.8510204081633
84.36938775510204,385.14285714285717,62.43822,6.630101,19.697912,-300.77346938775514
85.4469387755102,385.14285714285717,63.26493,6.3915157,19.49688,-299.69591836734696
86.52448979591837,385.14285714285717,64.10972,6.1636586,19.189,-298.6183673469388
87.60204081632654,385.14285714285717,64.887276,5.975024,18.839584,-297.5408163265306
88.67959183673469,385.14285714285717,65.72937,5.8043685,18.310091,-296.4632653061225
89.75714285714287,385.14285714285717,66.70245,5.611207,17.515928,-295.3857142857143
90.83469387755102,385.14285714285717,67.9841,5.3550696,16.429676,-294.3081632653061
91.91224489795918,385.14285714285717,69.51111,5.038778,14.788537,-293.230612244898
92.98979591836735,385.14285714285717,71.1231,4.6653104,12.448606,-292.1530612244898
94.06734693877551,385.14285714285717,72.737045,4.290437,10.098197,-291.07551020408164
95.14489795918368,385.14285714285717,74.351,3.9155636,7.7477856,-289.9979591836735
96.22244897959183,385.14285714285717,76.17735,3.4431462,4.118189,-288.92040816326534
97.3,385.14285714285717,78.01068,2.9675274,0.44660187,-287.84285714285716
44.5,455.42857142857144,70.54364,8.433201,13.520901,-410.92857142857144
45.577551020408166,455.42857142857144,69.891685,8.389348,13.826373,-409.85102040816327
46.655102040816324,455.42857142857144,69.23732,8.345033,14.137826,-408.77346938775514
47.73265306122449,455.42857142857144,68.582954,8.300717,14.449278,-407.69591836734696
48.810204081632655,455.42857142857144,67.92859,8.256401,14.760732,-406.6183673469388
49.88775510204081,455.42857142857144,67.27422,8.212086,15.072184,-405.5408163265306
50.96530612244898,455.42857142857144,66.601974,8.17493,15.395153,-404.4632653061225
52.042857142857144,455.42857142857144,65.893,8.152475,15.741777,-403.3857142857143
53.12040816326531,455.42857142857144,65.18402,8.130022,16.0884,-402.3081632653061
54.19795918367347,455.42857142857144,64.24642,8.168489,16.479132,-401.230612244898
55.275510204081634,455.42857142857144,63.195618,8.246115,16.904503,-400.1530612244898
56.35306122448979,455.42857142857144,62.126556,8.330145,17.335588,-399.07551020408164
57.43061224489796,455.42857142857144,60.76909,8.411084,17.610144,-397.9979591836735
58.50816326530612,455.42857142857144,59.16164,8.563985,18.28683,-396.92040816326534
59.58571428571429,455.42857142857144,57.765896,8.835603,20.102303,-395.84285714285716
60.663265306122454,455.42857142857144,56.792473,9.02023,21.527374,-394.765306122449
61.74081632653061,455.42857142857144,56.2997,9.092005,22.34948,-393.68775510204085
62.81836734693877,455.42857142857144,56.295284,9.067789,22.45303,-392.6102040816327
63.89591836734694,455.42857142857144,56.35279,9.022892,22.48232,-391.5326530612245
64.9734693877551,455.42857142857144,56.410294,8.977995,22.511612,-390.4551020408163
66.05102040816327,455.42857142857144,56.4678,8.933098,22.540903,-389.3775510204082
67.12857142857143,455.42857142857144,56.525307,8.888201,22.570194,-388.3
68.20612244897958,455.42857142857144,56.58281,8.843304,22.599485,-387.22244897959183
69.28367346938776,455.42857142857144,56.640316,8.798407,22.628777,-386.1448979591837
70.36122448979592,455.42857142857144,56.70204,8.749379,22.6573,-385.06734693877553
71.43877551020408,455.42857142857144,56.767742,8.696463,22.685102,-383.98979591836735
72.51632653061225,455.42857142857144,56.833447,8.643546,22.712902,-382.9122448979592
73.59387755102041,455.42857142857144,57.151855,8.494431,22.485012,-381.83469387755105
74.67142857142858,455.42857142857144,57.48744,8.3387785,22.239746,-380.75714285714287
75.74897959183673,455.42857142857144,57.82591,8.181171,21.995565,-379.67959183673474
76.82653061224491,455.42857142857144,58.16617,8.022354,21.752058,-378.6020408163265
77.90408163265306,455.42857142857144,58.506428,7.863537,21.508553,-377.5244897959184
78.98163265306123,455.42857142857144,58.846687,7.7047195,21.265045,-376.4469387755102
80.05918367346939,455.42857142857144,59.19116,7.546506,21.019009,-375.369387755102
81.13673469387754,455.42857142857144,59.571545,7.3934464,20.751385,-374.2918367346939
82.21428571428572,455.42857142857144,59.999123,7.229016,20.644348,-373.2142857142857
83.29183673469387,455.42857142857144,61.07067,6.891487,20.374859,-372.13673469387754
84.36938775510204,455.42857142857144,62.078064,6.594402,20.064638,-371.0591836734694
85.4469387755102,455.42857142857144,62.98602,6.3216696,19.669989,-369.98163265306124
86.52448979591837,455.42857142857144,63.862152,6.0909925,19.326473,-368.90408163265306
87.60204081632654,455.42857142857144,64.65209,5.8933134,18.908192,-367.82653061224494
88.67959183673469,455.42857142857144,65.55916,5.7089276,18.15348,-366.74897959183676
89.75714285714287,455.42857142857144,66.52241,5.519787,17.353874,-365.6714285714286
90.83469387755102,455.42857142857144,67.84443,5.257864,16.236603,-364.59387755102046
91.91224489795918,455.42857142857144,69.42761,4.9040003,14.119561,-363.5163265306123
92.98979591836735,455.42857142857144,71.03817,4.531558,11.787269,-362.4387755102041
94.06734693877551,455.42857142857144,72.652115,4.1566844,9.436859,-361.3612244897959
95.14489795918368,455.42857142857144,74.41374,3.7139928,6.1970787,-360.28367346938774
96.22244897959183,455.42857142857144,76.24707,3.2383735,2.5254936,-359.2061224489796
97.3,455.42857142857144,78.08041,2.7627547,-1.1460953,-358.12857142857143
44.5,525.7142857142858,70.760284,8.28977,13.715442,-481.2142857142858
45.577551020408166,525.7142857142858,70.108345,8.24592,14.020872,-480.1367346938776
46.655102040816324,525.7142857142858,69.456406,8.20207,14.326303,-479.0591836734695
47.73265306122449,525.7142857142858,68.80446,8.15822,14.631734,-477.9816326530613
48.810204081632655,525.7142857142858,68.151794,8.114231,14.938969,-476.9040816326531
49.88775510204081,525.7142857142858,67.49743,8.069916,15.250421,-475.82653061224494
50.96530612244898,525.7142857142858,66.84306,8.0255995,15.5618725,-474.7489795918368
52.042857142857144,525.7142857142858,66.188705,7.981284,15.873325,-473.67142857142863
53.12040816326531,525.7142857142858,65.48759,7.955682,16.214884,-472.59387755102046
54.19795918367347,525.7142857142858,64.77861,7.933228,16.561508,-471.51632653061233
55.275510204081634,525.7142857142858,63.888992,7.9589114,16.942982,-470.43877551020415
56.35306122448979,525.7142857142858,62.88973,8.01846,17.352228,-469.361224489796
57.43061224489796,525.7142857142858,61.820667,8.10249,17.783314,-468.28367346938785
58.50816326530612,525.7142857142858,60.57774,8.189656,18.172215,-467.20612244897967
59.58571428571429,525.7142857142858,59.334194,8.361738,18.824657,-466.1285714285715
60.663265306122454,525.7142857142858,57.90406,8.644461,20.79772,-465.0510204081633
61.74081632653061,525.7142857142858,56.9398,8.825252,22.258207,-463.9734693877552
62.81836734693877,525.7142857142858,56.516544,8.885886,22.972471,-462.895918367347
63.89591836734694,525.7142857142858,56.49748,8.866563,23.09359,-461.8183673469388
64.9734693877551,525.7142857142858,56.554985,8.821666,23.12288,-460.74081632653065
66.05102040816327,525.7142857142858,56.612488,8.776769,23.152172,-459.6632653061225
67.12857142857143,525.7142857142858,56.669994,8.731872,23.181463,-458.58571428571435
68.20612244897958,525.7142857142858,56.7275,8.686975,23.210754,-457.50816326530617
69.28367346938776,525.7142857142858,56.787727,8.639413,23.239552,-456.43061224489804
70.36122448979592,525.7142857142858,56.853428,8.586496,23.267351,-455.35306122448986
71.43877551020408,525.7142857142858,56.919132,8.533581,23.295153,-454.2755102040817
72.51632653061225,525.7142857142858,56.984833,8.480664,23.322954,-453.19795918367356
73.59387755102041,525.7142857142858,57.050533,8.427748,23.350756,-452.1204081632654
74.67142857142858,525.7142857142858,57.277794,8.313331,23.21509,-451.0428571428572
75.74897959183673,525.7142857142858,57.613377,8.157678,22.969824,-449.9653061224491
76.82653061224491,525.7142857142858,57.949036,8.001972,22.724586,-448.88775510204084
77.90408163265306,525.7142857142858,58.2893,7.843155,22.481081,-447.8102040816327
78.98163265306123,525.7142857142858,58.629555,7.684337,22.237574,-446.73265306122454
80.05918367346939,525.7142857142858,58.94802,7.5253687,21.9787,-445.65510204081636
81.13673469387754,525.7142857142858,59.262886,7.3707886,21.67508,-444.57755102040824
82.21428571428572,525.7142857142858,59.68523,7.1941524,21.319622,-443.50000000000006
83.29183673469387,525.7142857142858,60.60538,6.888775,20.766792,-442.4224489795919
84.36938775510204,525.7142857142858,61.71874,6.546015,20.424046,-441.34489795918375
85.4469387755102,525.7142857142858,62.65253,6.2766457,20.038483,-440.2673469387756
86.52448979591837,525.7142857142858,63.624916,6.01604,19.431723,-439.1897959183674
87.60204081632654,525.7142857142858,64.47353,5.7873635,18.743753,-438.1122448979593
88.67959183673469,525.7142857142858,65.37712,5.617505,17.99853,-437.0346938775511
89.75714285714287,525.7142857142858,66.342354,5.428367,17.191822,-435.9571428571429
90.83469387755102,525.7142857142858,67.7389,5.137817,15.754208,-434.8795918367348
91.91224489795918,525.7142857142858,69.34411,4.769223,13.450586,-433.8020408163266
92.98979591836735,525.7142857142858,70.95324,4.3978057,11.125932,-432.72448979591843
94.06734693877551,525.7142857142858,72.65014,3.9848397,8.275971,-431.64693877551025
95.14489795918368,525.7142857142858,74.46362,3.5172434,4.6476345,-430.56938775510207
96.22244897959183,525.7142857142858,76.251,3.0601988,1.0761776,-429.49183673469395
97.3,525.7142857142858,78.02644,2.6085038,-2.4382515,-428.41428571428577
44.5,596.0,70.97693,8.146338,13.909984,-551.5
